file_moi,file_goc,patient_id,phuong_phap,seed,tham_so
Aug_0462_white_P12WheezingIU_58.wav,P12WheezingIU_58.wav,P12,white,504,noise_level=0.001
Aug_0463_stretch_P12WheezingRL_59.wav,P12WheezingRL_59.wav,P12,stretch,505,rate_range=0.8-1.2
Aug_0464_pitch_P12WheezingRS_56.wav,P12WheezingRS_56.wav,P12,pitch,506,n_steps_range=-0.5..0.5
Aug_0465_mix_P12WheezingRS_60.wav,P12WheezingRS_60.wav,P12,mix,507,noise_file=quat_phim_001.wav
Aug_0466_shift_P13WheezingIE_61.wav,P13WheezingIE_61.wav,P13,shift,508,silence_file=im_lang_034.wav
Aug_0467_white_P13WheezingIE_65.wav,P13WheezingIE_65.wav,P13,white,509,noise_level=0.001
Aug_0468_stretch_P13WheezingIU_62.wav,P13WheezingIU_62.wav,P13,stretch,510,rate_range=0.8-1.2
Aug_0469_pitch_P13WheezingRL_63.wav,P13WheezingRL_63.wav,P13,pitch,511,n_steps_range=-0.5..0.5
Aug_0470_mix_P13WheezingRS_64.wav,P13WheezingRS_64.wav,P13,mix,512,noise_file=postcard_002.wav
Aug_0471_shift_P14WheezingIE_69.wav,P14WheezingIE_69.wav,P14,shift,513,silence_file=im_lang_001.wav
Aug_0472_white_P14WheezingIU_66.wav,P14WheezingIU_66.wav,P14,white,514,noise_level=0.001
Aug_0473_stretch_P14WheezingIU_70.wav,P14WheezingIU_70.wav,P14,stretch,515,rate_range=0.8-1.2
Aug_0474_pitch_P14WheezingRL_67.wav,P14WheezingRL_67.wav,P14,pitch,516,n_steps_range=-0.5..0.5
Aug_0475_mix_P14WheezingRS_68.wav,P14WheezingRS_68.wav,P14,mix,517,noise_file=quat_phim_043.wav
Aug_0476_shift_P15WheezingIE_73.wav,P15WheezingIE_73.wav,P15,shift,518,silence_file=im_lang_052.wav
Aug_0477_white_P15WheezingIU_74.wav,P15WheezingIU_74.wav,P15,white,519,noise_level=0.001
Aug_0478_stretch_P15WheezingRL_71.wav,P15WheezingRL_71.wav,P15,stretch,520,rate_range=0.8-1.2
Aug_0479_pitch_P15WheezingRL_75.wav,P15WheezingRL_75.wav,P15,pitch,521,n_steps_range=-0.5..0.5
Aug_0480_mix_P15WheezingRS_72.wav,P15WheezingRS_72.wav,P15,mix,522,noise_file=postcard_009.wav
Aug_0481_shift_P19WheezingIE_93.wav,P19WheezingIE_93.wav,P19,shift,523,silence_file=im_lang_043.wav
Aug_0482_white_P19WheezingIU_94.wav,P19WheezingIU_94.wav,P19,white,524,noise_level=0.001
Aug_0483_stretch_P19WheezingRL_91.wav,P19WheezingRL_91.wav,P19,stretch,525,rate_range=0.8-1.2
Aug_0484_pitch_P19WheezingRL_95.wav,P19WheezingRL_95.wav,P19,pitch,526,n_steps_range=-0.5..0.5
Aug_0485_mix_P19WheezingRS_92.wav,P19WheezingRS_92.wav,P19,mix,527,noise_file=quat_phim_059.wav
Aug_0486_shift_P1AsthmaIE_1.wav,P1AsthmaIE_1.wav,P1,shift,528,silence_file=im_lang_050.wav
Aug_0487_white_P1AsthmaIE_5.wav,P1AsthmaIE_5.wav,P1,white,529,noise_level=0.001
Aug_0488_stretch_P1AsthmaIU_2.wav,P1AsthmaIU_2.wav,P1,stretch,530,rate_range=0.8-1.2
Aug_0489_pitch_P1AsthmaRL_3.wav,P1AsthmaRL_3.wav,P1,pitch,531,n_steps_range=-0.5..0.5
Aug_0490_mix_P1AsthmaRS_4.wav,P1AsthmaRS_4.wav,P1,mix,532,noise_file=postcard_026.wav
Aug_0491_shift_P20WheezingIE_97.wav,P20WheezingIE_97.wav,P20,shift,533,silence_file=im_lang_024.wav
Aug_0492_white_P20WheezingIU_98.wav,P20WheezingIU_98.wav,P20,white,534,noise_level=0.001
Aug_0493_stretch_P20WheezingRL_99.wav,P20WheezingRL_99.wav,P20,stretch,535,rate_range=0.8-1.2
Aug_0494_pitch_P20WheezingRS_100.wav,P20WheezingRS_100.wav,P20,pitch,536,n_steps_range=-0.5..0.5
Aug_0495_mix_P20WheezingRS_96.wav,P20WheezingRS_96.wav,P20,mix,537,noise_file=quat_phim_033.wav
Aug_0496_shift_P21WheezingIE_101.wav,P21WheezingIE_101.wav,P21,shift,538,silence_file=im_lang_017.wav
Aug_0497_white_P21WheezingIE_105.wav,P21WheezingIE_105.wav,P21,white,539,noise_level=0.001
Aug_0498_stretch_P21WheezingIU_102.wav,P21WheezingIU_102.wav,P21,stretch,540,rate_range=0.8-1.2
Aug_0499_pitch_P21WheezingRL_103.wav,P21WheezingRL_103.wav,P21,pitch,541,n_steps_range=-0.5..0.5
Aug_0500_mix_P21WheezingRS_104.wav,P21WheezingRS_104.wav,P21,mix,542,noise_file=quat_phim_001.wav
Aug_0501_shift_P22WheezingIE_109.wav,P22WheezingIE_109.wav,P22,shift,543,silence_file=im_lang_053.wav
Aug_0502_white_P22WheezingIU_106.wav,P22WheezingIU_106.wav,P22,white,544,noise_level=0.001
Aug_0503_stretch_P22WheezingIU_110.wav,P22WheezingIU_110.wav,P22,stretch,545,rate_range=0.8-1.2
Aug_0504_pitch_P22WheezingRL_107.wav,P22WheezingRL_107.wav,P22,pitch,546,n_steps_range=-0.5..0.5
Aug_0505_mix_P22WheezingRS_108.wav,P22WheezingRS_108.wav,P22,mix,547,noise_file=postcard_005.wav
Aug_0506_shift_P25WheezingIE_121.wav,P25WheezingIE_121.wav,P25,shift,548,silence_file=im_lang_002.wav
Aug_0507_white_P25WheezingIE_125.wav,P25WheezingIE_125.wav,P25,white,549,noise_level=0.001
Aug_0508_stretch_P25WheezingIU_122.wav,P25WheezingIU_122.wav,P25,stretch,550,rate_range=0.8-1.2
Aug_0509_pitch_P25WheezingRL_123.wav,P25WheezingRL_123.wav,P25,pitch,551,n_steps_range=-0.5..0.5
Aug_0510_mix_P25WheezingRS_124.wav,P25WheezingRS_124.wav,P25,mix,552,noise_file=postcard_002.wav
Aug_0511_shift_P27WheezingIE_133.wav,P27WheezingIE_133.wav,P27,shift,553,silence_file=im_lang_030.wav
Aug_0512_white_P27WheezingIU_134.wav,P27WheezingIU_134.wav,P27,white,554,noise_level=0.001
Aug_0513_stretch_P27WheezingRL_131.wav,P27WheezingRL_131.wav,P27,stretch,555,rate_range=0.8-1.2
Aug_0514_pitch_P27WheezingRL_135.wav,P27WheezingRL_135.wav,P27,pitch,556,n_steps_range=-0.5..0.5
Aug_0515_mix_P27WheezingRS_132.wav,P27WheezingRS_132.wav,P27,mix,557,noise_file=postcard_003.wav
Aug_0516_shift_P28WheezingIE_137.wav,P28WheezingIE_137.wav,P28,shift,558,silence_file=im_lang_024.wav
Aug_0517_white_P28WheezingIU_138.wav,P28WheezingIU_138.wav,P28,white,559,noise_level=0.001
Aug_0518_stretch_P28WheezingRL_139.wav,P28WheezingRL_139.wav,P28,stretch,560,rate_range=0.8-1.2
Aug_0519_pitch_P28WheezingRS_136.wav,P28WheezingRS_136.wav,P28,pitch,561,n_steps_range=-0.5..0.5
Aug_0520_mix_P28WheezingRS_140.wav,P28WheezingRS_140.wav,P28,mix,562,noise_file=quat_phim_034.wav
Aug_0521_shift_P29WheezingIE_141.wav,P29WheezingIE_141.wav,P29,shift,563,silence_file=im_lang_033.wav
Aug_0522_white_P29WheezingIE_145.wav,P29WheezingIE_145.wav,P29,white,564,noise_level=0.001
Aug_0523_stretch_P29WheezingIU_142.wav,P29WheezingIU_142.wav,P29,stretch,565,rate_range=0.8-1.2
Aug_0524_pitch_P29WheezingRL_143.wav,P29WheezingRL_143.wav,P29,pitch,566,n_steps_range=-0.5..0.5
Aug_0525_mix_P29WheezingRS_144.wav,P29WheezingRS_144.wav,P29,mix,567,noise_file=postcard_018.wav
Aug_0526_shift_P2AsthmaIE_9.wav,P2AsthmaIE_9.wav,P2,shift,568,silence_file=im_lang_006.wav
Aug_0527_white_P2AsthmaIU_10.wav,P2AsthmaIU_10.wav,P2,white,569,noise_level=0.001
Aug_0528_stretch_P2AsthmaIU_6.wav,P2AsthmaIU_6.wav,P2,stretch,570,rate_range=0.8-1.2
Aug_0529_pitch_P2AsthmaRL_7.wav,P2AsthmaRL_7.wav,P2,pitch,571,n_steps_range=-0.5..0.5
Aug_0530_mix_P2AsthmaRS_8.wav,P2AsthmaRS_8.wav,P2,mix,572,noise_file=postcard_027.wav
Aug_0531_shift_P30WheezingIE_149.wav,P30WheezingIE_149.wav,P30,shift,573,silence_file=im_lang_044.wav
Aug_0532_white_P30WheezingIU_146.wav,P30WheezingIU_146.wav,P30,white,574,noise_level=0.001
Aug_0533_stretch_P30WheezingIU_150.wav,P30WheezingIU_150.wav,P30,stretch,575,rate_range=0.8-1.2
Aug_0534_pitch_P30WheezingRL_147.wav,P30WheezingRL_147.wav,P30,pitch,576,n_steps_range=-0.5..0.5
Aug_0535_mix_P30WheezingRS_148.wav,P30WheezingRS_148.wav,P30,mix,577,noise_file=postcard_050.wav
Aug_0536_shift_P31WheezingIE_153.wav,P31WheezingIE_153.wav,P31,shift,578,silence_file=im_lang_048.wav
Aug_0537_white_P31WheezingIU_154.wav,P31WheezingIU_154.wav,P31,white,579,noise_level=0.001
Aug_0538_stretch_P31WheezingRL_151.wav,P31WheezingRL_151.wav,P31,stretch,580,rate_range=0.8-1.2
Aug_0539_pitch_P31WheezingRL_155.wav,P31WheezingRL_155.wav,P31,pitch,581,n_steps_range=-0.5..0.5
Aug_0540_mix_P31WheezingRS_152.wav,P31WheezingRS_152.wav,P31,mix,582,noise_file=postcard_026.wav
Aug_0541_shift_P32WheezingIE_157.wav,P32WheezingIE_157.wav,P32,shift,583,silence_file=im_lang_034.wav
Aug_0542_white_P32WheezingIU_158.wav,P32WheezingIU_158.wav,P32,white,584,noise_level=0.001
Aug_0543_stretch_P32WheezingRL_159.wav,P32WheezingRL_159.wav,P32,stretch,585,rate_range=0.8-1.2
Aug_0544_pitch_P32WheezingRS_156.wav,P32WheezingRS_156.wav,P32,pitch,586,n_steps_range=-0.5..0.5
Aug_0545_mix_P32WheezingRS_160.wav,P32WheezingRS_160.wav,P32,mix,587,noise_file=quat_phim_054.wav
Aug_0546_shift_P33WheezingIE_161.wav,P33WheezingIE_161.wav,P33,shift,588,silence_file=im_lang_046.wav
Aug_0547_white_P33WheezingIE_165.wav,P33WheezingIE_165.wav,P33,white,589,noise_level=0.001
Aug_0548_stretch_P33WheezingIU_162.wav,P33WheezingIU_162.wav,P33,stretch,590,rate_range=0.8-1.2
Aug_0549_pitch_P33WheezingRL_163.wav,P33WheezingRL_163.wav,P33,pitch,591,n_steps_range=-0.5..0.5
Aug_0550_mix_P33WheezingRS_164.wav,P33WheezingRS_164.wav,P33,mix,592,noise_file=postcard_009.wav
Aug_0551_shift_P34WheezingIE_169.wav,P34WheezingIE_169.wav,P34,shift,593,silence_file=im_lang_059.wav
Aug_0552_white_P34WheezingIU_166.wav,P34WheezingIU_166.wav,P34,white,594,noise_level=0.001
Aug_0553_stretch_P34WheezingIU_170.wav,P34WheezingIU_170.wav,P34,stretch,595,rate_range=0.8-1.2
Aug_0554_pitch_P34WheezingRL_167.wav,P34WheezingRL_167.wav,P34,pitch,596,n_steps_range=-0.5..0.5
Aug_0555_mix_P34WheezingRS_168.wav,P34WheezingRS_168.wav,P34,mix,597,noise_file=postcard_012.wav
Aug_0556_shift_P35WheezingIE_173.wav,P35WheezingIE_173.wav,P35,shift,598,silence_file=im_lang_054.wav
Aug_0557_white_P35WheezingIU_174.wav,P35WheezingIU_174.wav,P35,white,599,noise_level=0.001
Aug_0558_stretch_P35WheezingRL_171.wav,P35WheezingRL_171.wav,P35,stretch,600,rate_range=0.8-1.2
Aug_0559_pitch_P35WheezingRL_175.wav,P35WheezingRL_175.wav,P35,pitch,601,n_steps_range=-0.5..0.5
Aug_0560_mix_P35WheezingRS_172.wav,P35WheezingRS_172.wav,P35,mix,602,noise_file=postcard_051.wav
Aug_0561_shift_P36WheezingIE_177.wav,P36WheezingIE_177.wav,P36,shift,603,silence_file=im_lang_010.wav
Aug_0562_white_P36WheezingIU_178.wav,P36WheezingIU_178.wav,P36,white,604,noise_level=0.001
Aug_0563_stretch_P36WheezingRL_179.wav,P36WheezingRL_179.wav,P36,stretch,605,rate_range=0.8-1.2
Aug_0564_pitch_P36WheezingRS_176.wav,P36WheezingRS_176.wav,P36,pitch,606,n_steps_range=-0.5..0.5
Aug_0565_mix_P36WheezingRS_180.wav,P36WheezingRS_180.wav,P36,mix,607,noise_file=quat_phim_029.wav
Aug_0566_shift_P37WheezingIE_181.wav,P37WheezingIE_181.wav,P37,shift,608,silence_file=im_lang_008.wav
Aug_0567_white_P37WheezingIE_185.wav,P37WheezingIE_185.wav,P37,white,609,noise_level=0.001
Aug_0568_stretch_P37WheezingIU_182.wav,P37WheezingIU_182.wav,P37,stretch,610,rate_range=0.8-1.2
Aug_0569_pitch_P37WheezingRL_183.wav,P37WheezingRL_183.wav,P37,pitch,611,n_steps_range=-0.5..0.5
Aug_0570_mix_P37WheezingRS_184.wav,P37WheezingRS_184.wav,P37,mix,612,noise_file=quat_phim_045.wav
Aug_0571_shift_P38WheezingIE_189.wav,P38WheezingIE_189.wav,P38,shift,613,silence_file=im_lang_017.wav
Aug_0572_white_P38WheezingIU_186.wav,P38WheezingIU_186.wav,P38,white,614,noise_level=0.001
Aug_0573_stretch_P38WheezingIU_190.wav,P38WheezingIU_190.wav,P38,stretch,615,rate_range=0.8-1.2
Aug_0574_pitch_P38WheezingRL_187.wav,P38WheezingRL_187.wav,P38,pitch,616,n_steps_range=-0.5..0.5
Aug_0575_mix_P38WheezingRS_188.wav,P38WheezingRS_188.wav,P38,mix,617,noise_file=quat_phim_028.wav
Aug_0576_shift_P39WheezingIE_193.wav,P39WheezingIE_193.wav,P39,shift,618,silence_file=im_lang_029.wav
Aug_0577_white_P39WheezingIU_194.wav,P39WheezingIU_194.wav,P39,white,619,noise_level=0.001
Aug_0578_stretch_P39WheezingRL_191.wav,P39WheezingRL_191.wav,P39,stretch,620,rate_range=0.8-1.2
Aug_0579_pitch_P39WheezingRL_195.wav,P39WheezingRL_195.wav,P39,pitch,621,n_steps_range=-0.5..0.5
Aug_0580_mix_P39WheezingRS_192.wav,P39WheezingRS_192.wav,P39,mix,622,noise_file=postcard_037.wav
Aug_0581_shift_P3AsthmaIE_13.wav,P3AsthmaIE_13.wav,P3,shift,623,silence_file=im_lang_002.wav
Aug_0582_white_P3AsthmaIU_14.wav,P3AsthmaIU_14.wav,P3,white,624,noise_level=0.001
Aug_0583_stretch_P3AsthmaRL_11.wav,P3AsthmaRL_11.wav,P3,stretch,625,rate_range=0.8-1.2
Aug_0584_pitch_P3AsthmaRL_15.wav,P3AsthmaRL_15.wav,P3,pitch,626,n_steps_range=-0.5..0.5
Aug_0585_mix_P3AsthmaRS_12.wav,P3AsthmaRS_12.wav,P3,mix,627,noise_file=quat_phim_058.wav
Aug_0586_shift_P40WheezingIE_197.wav,P40WheezingIE_197.wav,P40,shift,628,silence_file=im_lang_056.wav
Aug_0587_white_P40WheezingIU_198.wav,P40WheezingIU_198.wav,P40,white,629,noise_level=0.001
Aug_0588_stretch_P40WheezingRL_199.wav,P40WheezingRL_199.wav,P40,stretch,630,rate_range=0.8-1.2
Aug_0589_pitch_P40WheezingRS_196.wav,P40WheezingRS_196.wav,P40,pitch,631,n_steps_range=-0.5..0.5
Aug_0590_mix_P40WheezingRS_200.wav,P40WheezingRS_200.wav,P40,mix,632,noise_file=postcard_046.wav
Aug_0591_shift_P42WheezingIE_209.wav,P42WheezingIE_209.wav,P42,shift,633,silence_file=im_lang_002.wav
Aug_0592_white_P42WheezingIU_206.wav,P42WheezingIU_206.wav,P42,white,634,noise_level=0.001
Aug_0593_stretch_P42WheezingIU_210.wav,P42WheezingIU_210.wav,P42,stretch,635,rate_range=0.8-1.2
Aug_0594_pitch_P42WheezingRL_207.wav,P42WheezingRL_207.wav,P42,pitch,636,n_steps_range=-0.5..0.5
Aug_0595_mix_P42WheezingRS_208.wav,P42WheezingRS_208.wav,P42,mix,637,noise_file=quat_phim_002.wav
Aug_0596_shift_P43WheezingIE_213.wav,P43WheezingIE_213.wav,P43,shift,638,silence_file=im_lang_040.wav
Aug_0597_white_P43WheezingIU_214.wav,P43WheezingIU_214.wav,P43,white,639,noise_level=0.001
Aug_0598_stretch_P43WheezingRL_211.wav,P43WheezingRL_211.wav,P43,stretch,640,rate_range=0.8-1.2
Aug_0599_pitch_P43WheezingRL_215.wav,P43WheezingRL_215.wav,P43,pitch,641,n_steps_range=-0.5..0.5
Aug_0600_mix_P43WheezingRS_212.wav,P43WheezingRS_212.wav,P43,mix,642,noise_file=quat_phim_024.wav
Aug_0601_shift_P44WheezingIE_217.wav,P44WheezingIE_217.wav,P44,shift,643,silence_file=im_lang_035.wav
Aug_0602_white_P44WheezingIU_218.wav,P44WheezingIU_218.wav,P44,white,644,noise_level=0.001
Aug_0603_stretch_P44WheezingRL_219.wav,P44WheezingRL_219.wav,P44,stretch,645,rate_range=0.8-1.2
Aug_0604_pitch_P44WheezingRS_216.wav,P44WheezingRS_216.wav,P44,pitch,646,n_steps_range=-0.5..0.5
